code	name	city	country	latlng	yaid
ABQ	Альбукерке	Албукерке	us	35.040556,-106.609444	9631875
OKC	Вилл-Роджерс	Оклахома-Сити	us	35.393056,-97.600833	9627025
BKW	Бекли	Бекли	us	37.787222,-81.124167	9631899
AOO	Алтуна	Алтуна	us	40.296389,-78.32	9624143
JST	Джон-Мэрта Джонстаун-Камбрия	Джонстаун	us	40.316111,-78.833889	9625307
COS	Петерсон-Филд		us	38.805806,-104.700778	9632103
SHD	Шенандоа-Валей	Стонтон	us	38.266667,-78.9	9625963
TUL	Талса	Талса	us	36.198389,-95.888111	9629405
RNN	Борнхольм	Борнхольм	dk	55.063333,14.759444	9629761
SGD	Сеннерборг		dk	54.9604138036,9.7903621383	9627860
FAE	Вагар	Фаро	fo	62.0700553034,-7.25971700231	9630857
KRP	Каруп	Каруп	dk	56.2975,9.101944	9625416
HUY	Хамберсайд	Хамберсайд	gb	53.574444,-0.350833	9625171
BNX	Баня-Лука	Баня-Лука	ba	44.941389,17.2975	9629713
BJM	Бужумбура	Бужумбура	bi	-3.323889,29.318611	9628310
BVC	Рабил	Боавишта	cv	16.136667,-22.888889	9628231
NDR	Надор	Надор	ma	34.988889,-3.028333	9626837
LEI	Альмерия	Альмерия	es	36.843889,-2.37	9626789
LWB	Гринбрир-Валлей	Люисбург	us	37.783333,-80.336111	9628873
PNS	Пенсакола	Пенсакола	us	30.473426,-87.186612	9630186
MYR	Миртл-Бич	Миртл-Бич	us	33.6797222222,-78.9283333333	9635450
MKE	Милуоки	Милуоки	us	42.947222,-87.896667	9624271
OAK	Окленд	Сан-Франциско	us	37.721278,-122.220722	9626994
YEG	Эдмонтон	Эдмонтон	ca	53.309722,-113.579722	9600473
BOH	Бурнебут	Бурнебут	gb	50.78,-1.8425	9631972
LUG	Лугано	Лугано	ch	46.004167,8.910556	9625838
ACH	Альтенрейн	Альтенрейн	ch	47.485,9.560833	9626800
YXE	Саскатун	Саскатун	ca	52.1099957172,-106.66676532	9627712
YMM	Форт Мак-Мюррей	Форт Мак-Мюррей	ca	56.653333,-111.221944	9624806
YXU	Корбин		ca	42.9558809937,-81.2376874486	9625785
YSJ	Сент-Джон	Сент-Джон	ca	45.2540631262,-66.1100041651	9629223
YQM	Монктон	Монктон	ca	46.7,-64.41	9624309
YTS	Тимминс	Тимминс	ca	48.569722,-81.376667	9626182
YQY	Сидней	Сидней	ca	46.161389,-60.047778	9635202
YQB	Квебек	Квебек	ca	46.791111,-71.393333	9630275
AUA	Рейна Беатрис	Аруба	aw	12.501389,-70.015278	9626681
YWG	Виннипег	Виннипег	ca	49.91,-97.24	9623765
SJD	Лос-Кабос	Сан-Хосе-дель-Кабо	mx	23.151944,-109.721111	9630365
CZM	Косумель	Косумель	mx	20.5225,-86.925556	9624445
YFC	Фредериктон	Фредериктон	ca	45.868889,-66.537222	9630886
YQT	Тандер-Бей	Тандер-Бей	ca	48.371944,-89.323889	9626166
YYB	Норт Бэй	Норт-Бей	ca	46.363611,-79.422778	9629068
YSB	Садбери	Садбери	ca	46.625,-80.798889	9625998
YQR	Реджайна	Реджайна	ca	50.431944,-104.665833	9635201
YZR	Сарния	Сарния	ca	42.999444,-82.308889	9632330
YYT	Сент-Джонс	Сент-Джонс	ca	47.618611,-52.751944	9630494
YQG	Виндзор	Виндзор	ca	42.275556,-82.955556	9632468
YAM	Сy Сен Мари	Со Сен Мари	ca	46.485,-84.509444	9627718
YGK	Норман Роджерс	Кингстон	ca	44.225278,-76.596944	9625501
YDF	Дир-Лейк	Дир-Лейк	ca	49.210833,-57.391389	9624542
YYJ	Виктория	Виктория	ca	48.4353806475,-123.403861283	9630682
RSW	Форт-Майерс	Форт-Майерс	us	26.536111,-81.755278	9629546
YQQ	Комокс	Комокс	ca	49.710833,-124.886667	9628592
KIN	Норман Манлей	Кингстон	jm	17.935556,-76.7875	9625500
GGT	Эксума	Джордж-Таун	bs	23.5625,-75.878056	9624897
PBI	Уэст-Палм-Бич	Майами	us	26.683161,-80.095589	9629568
YYG	Шарлоттаун	Шарлоттаун	ca	46.29,-63.121111	9628487
TUS	Тусон		us	32.116083,-110.941028	9629398
AZS	Самана	Самана	do	19.198611,-69.429722	9634370
YLW	Келоуна	Келоуна	ca	49.956111,-119.377778	9631162
POP	Ла-Юнион	Пуэрто Плата	do	19.757778,-70.57	9625641
CUR	Аеропуерто-Хато	Виллемстад	cw	12.188889,-68.959722	9624475
YQU	Гранд-Прейри	Гранд-Прейри	ca	55.179722,-118.885	9630950
DSA	Робин Гуд Донкастер Шеффилд	Донкастер	gb	53.475278,-1.003889	9630782
PVR	Пуэрто-Вальярта	Пуэрто-Вальярта	mx	20.68,-105.254167	9627377
YXX	Эбботсфорд	Ванкувер	ca	49.025278,-122.360556	9627990
CCC	Кайо-Коко	Кайо-Коко	cu	22.461111,-78.328333	9628460
SRQ	Сарасота-Брадентон	Сарасота	us	27.395556,-82.554444	9627703
SZZ	Щецин	Голениов	pl	53.584722,14.902222	9629330
IBZ	Ибица	Ибица	es	38.872778,1.373056	9624054
MLN	Мелилья	Мелилья	es	35.279722,-2.956389	9624216
XRY	Ла Парра	Херес-де-ла-Фронтера	es	36.744722,-6.06	9628750
GRX	Гранада	Гранада	es	37.188611,-3.777222	9624966
GUA	Ла-Аврора	Гватемала Сити	gt	14.583056,-90.527222	9630967
PNA	Памплона	Памплона	es	42.77,-1.646389	9630165
GDL	Гвадалахара	Гвадалахара	mx	20.521667,-103.311111	9625002
EAS	Сан-Себастьян	Сан-Себастьян	es	43.356389,-1.790556	9627635
UIO	Марискаль Сукре	Кито	ec	-0.141111,-78.488333	9627410
GYE	Гуаякиль	Гуаякиль	ec	-2.1575,-79.883611	9634885
MAH	Менорка	Менорка	es	39.8625,4.218611	9629937
BJZ	Талаверал-Ла-Реал	Бадахос	es	38.891389,-6.821389	9629654
CLO	им.Альфонсо Б. Арагона	Кали	co	3.543333,-76.381667	9632013
VVI	Виру-Виру	Санта-Круз-де-ла-Сьерра	bo	-17.644756,-63.135364	9627659
CBB	Дж. Вилстерман	Кочабамба	bo	-17.421111,-66.177222	9632092
RJL	Логроно	Логроньо	es	42.460556,-2.320556	9625777
GWT	Вестерланд-Силт	Вестерланд	de	54.911667,8.3425	9632465
IVL	Ивало	Ивало	fi	68.607222,27.405278	9631073
BOJ	Бургас	Бургас	bg	42.569722,27.515278	9623912
ENF	Энонтекио	Энонтекиё	fi	68.3625,23.424444	9624696
RVN	Рованиеми	Рованиеми	fi	66.564722,25.830278	9630339
KUO	Куопио	Куопио	fi	63.007222,27.797778	9633381
KTT	Киттила	Киттила	fi	67.701111,24.846944	9625518
JOE	Йоэнсуу	Йоенсуу	fi	62.662778,29.6075	9634941
NRK	Норчепинг		se	58.586389,16.250556	9626952
JYV	Ювяскюля	Йиваскила	fi	62.399444,25.678333	9625330
KEM	Кеми	Кеми	fi	65.781944,24.599167	9625456
KAJ	Каяни	Каяани	fi	64.285556,27.6925	9625350
KOK	Коккола	Коккола/Пиетрасаари	fi	63.721111,23.143056	9625538
UDR	Удайпур	Удайпур	in	24.617778,73.896111	9629425
TAY	Тарту	Тарту	ee	58.383333,26.716667	9634170
IXZ	Порт-Блэр	Порт-Блэр	in	11.641111,92.729722	9630234
BBI	Бхубанешвар	Бхубанешвар	in	20.244444,85.817778	9628173
IDR	Индаур	Индаур	in	22.721667,75.801111	9628697
IXU	Аурангабад	Аурангабад	in	19.862778,75.398056	9626718
POR	Пори	Пори	fi	61.461667,21.8	9627292
GAU	Борджар	Гаухати	in	26.106111,91.585833	9631418
IXB	Багдогра	Силигури	in	26.681111,88.328611	9631785
IXC	Чандигарх	Шандигар	in	30.673333,76.788611	9632062
JAI	Джайпур	Джайпур	in	26.824167,75.812222	9625269
BDQ	Вадодара	Вадодара	in	22.336111,73.226389	9626325
JLR	Джабалпур	Джабалпур	in	23.177778,80.051944	9628730
HBX	Хубли-Дхарвар	Хабли	in	15.333333,75.233333	9631029
IXL	Лех	Лех	in	34.135833,77.546389	9625714
IXJ	Джамму	Джамму	in	32.689167,74.8375	9625274
SXR	Сринагар	Сринагар	in	33.987222,74.774167	9630488
STV	Сурат-Гуджарат	Сурат	in	21.114167,72.741667	9630531
BHO	Бхопал	Бхопал	in	23.2875,77.3375	9628172
KUU	Бхантар	Бхантар	in	31.876667,77.154444	9625596
RPR	Райпур	Райпур	in	21.180278,81.738889	9627422
IXE	Баджип	Мангалур	in	12.961389,74.89	9628918
PAT	Патна	Патна	in	25.591389,85.088056	9629122
VNS	Варанаси	Варанаси	in	25.452222,82.859444	9630674
TIR	Тирупати	Тирупати	in	13.6325,79.543333	9626193
DIB	Шабуа	Дибругарх	in	27.483333,95.016667	9624569
IMF	Импхал	Импфал	in	24.76,93.896667	9631056
NAG	Нагпур	Нагпур	in	21.092222,79.047222	9630035
IXA	Агартала	Агартала	in	23.886944,91.240556	9628020
AGR	Керия	Агра	in	27.155833,77.960833	9625609
HJR	Хаджурао	Хаджурао	in	24.817222,79.918611	9628778
DHM	Гаггал	Дарамсала	in	32.3,76.266667	9630771
GOP	Горакхпур	Горахпур	in	26.739722,83.449722	9624948
IXD	Аллахабад	Аллахабад	in	25.44,81.733889	9626784
DED	Дехра-Дун	Дера-Дун	in	30.189722,78.180278	9624545
IXR	Ранчи	Ранчи	in	23.314167,85.321667	9627432
JDH	Джодхпур	Джодхпур	in	26.251111,73.048889	9625302
PBH	Паро	Паро	bt	27.403056,89.424722	9630174
GAY	Гайя	Гайя	in	24.744444,84.951111	9624881
IXM	Мадурай	Мадурай	in	9.834444,78.093333	9631351
VGA	Виджаявада	Виджаявада	in	16.530556,80.796944	9630686
THS	Сукхотхай	Сухотэй	th	17.237778,99.818333	9626002
LUH	Лудхияна	Лудхияна	in	30.9,75.85	9625835
UBP	Убонратчатхани	Убон-Катчатхани	th	15.251389,104.870278	9629424
LPT	Лампанг	Лампанг	th	18.272222,99.504167	9631260
UTH	Удонтхани	Удон-Тхани	th	17.386389,102.788333	9626296
LPQ	Луанг-Прабанг	Луанг-Прабанг	la	19.897778,102.160833	9631593
TDX	Трат	Трат	th	12.274444,102.318889	9626246
CEI	Чианграй	Чанг-Рай	th	19.952222,99.883056	9632625
ZVK	Саваннакхет	Саваннахет	la	16.533333,104.75	9627722
PKZ	Паксе	Паксе	la	15.131944,105.781389	9627125
KKC	Кхонкэн	Хонкаен	th	16.464444,102.782222	9628783
NYT	Нейпьидо		mm	19.6225,96.2013888889	9669754
URT	Сураттхани	Сурат-Тани	th	9.136111,99.139167	9626025
CJM	Чумпхон		th	10.709722,99.363889	9629858
UNN	Ранонг		th	9.7775,98.585556	9627436
CFN	Донегал	Каррикфин	ie	55.044167,-8.341111	9629483
PIK	Престуик	Глазго	gb	55.509444,-4.586667	9624925
BLK	Блэкпул	Блекпул	gb	53.771389,-3.028333	9628213
CJJ	Чеонгджу	Чеонгджу	kr	36.716667,127.499167	9628493
SJW	Дагуокан	Шицзячжуан	cn	38.280556,114.697222	9629276
KGL	Грегоир Кауибанда	Кигали	rw	-1.968611,30.139444	9625485
BJL	Юндум	Банжул	gm	13.338056,-16.652222	9628059
RMF	Марса-Алам	Марса-Алам	eg	25.557222,34.583611	9633601
KAN	Амину	Кано	ng	12.0475,8.524722	9625390
OST	Остенде	Остенде	be	51.2,2.866667	9635052
LAQ	Ла-Брак	Ла-Брак	ly	32.788611,21.964444	9628110
JRO	Килиманджаро	Килиманджаро	tz	-3.429444,37.074444	9625488
TOB	Тобрук	Тобрук	ly	31.85,23.916667	9626198
NWI	Норидж	Норвич	gb	52.675833,1.282778	9629073
SEB	Себха	Себха	ly	26.986944,14.4725	9627739
MME	Тиссайд	Тиссайд	gb	54.509167,-1.429444	9630794
TIF	Эт-Таиф	Таиф	sa	21.483333,40.544444	9626055
LPI	Линкопинг	Линкопинг	se	58.402222,15.525556	9631293
MSE	Кент	Мэнстон	gb	51.342222,1.346111	9629882
HRE	Хараре	Хараре	zw	-17.931944,31.092778	9625048
BON	Фламинго	Бонейр	bq	12.131111,-68.268611	9629752
SRX	Серт	Серт	ly	31.063333,16.595	9627767
PBM	Зандеридж	Парамарибо	sr	5.452778,-55.187778	9627150
COQ	Чойбалсан	Чойбалсан	mn	48.135556,114.646389	9632079
TKQ	Кигома	Кигома	tz	-4.9,29.683333	9628790
ARK	Аруша		tz	-3.367778,36.633333	9632498
MYW	Мтвара	Мтвара	tz	-10.339167,40.181667	9630010
DLZ	Даланзадгад	Даланзадгад	mn	43.591667,104.429722	9632133
MWZ	Мванза		tz	-2.444444,32.932778	9626827
ULG	Улгий	Улгий	mn	48.966667,89.966667	9629431
HVD	Ховд	Ховд	mn	47.954167,91.628056	9631174
DZA	Дзаудзи	Дзаудзи	yt	-12.806667,45.280556	9629513
PMA	Вои		tz	-5.257222,39.811389	9629137
POL	Пемба	Пемба	mz	-12.986667,40.5225	9630182
APL	Нампула	Нампула	mz	-15.105556,39.281667	9626853
MPM	Мапуту	Мапуту	mz	-25.920833,32.5725	9625947
UTP	Утапао	Утапао	th	12.679722,101.005	9629449
IRI	Иринга	Иринга	tz	-7.666667,35.75	9625242
MBI	Мбея	Мбея	tz	-8.916667,33.466667	9624188
SUT	Самбаванга		tz	-7.966667,31.666667	9632380
TGT	Танга	Танга	tz	-5.1,39.066667	9626082
LTI	Алтай	Алтай	mn	46.65,96.416667	9632516
MXV	Мурэн	Морон	mn	49.663333,100.099444	9624340
LSI	Сумбург		gb	59.878889,-1.295556	9627792
MFA	Остров Мафия		tz	-7.9,39.666667	9625890
SYY	Сторновей	Сторновей	gb	58.215556,-6.331111	9625980
KOI	Керкуолл	Киркволл	gb	58.957778,-2.905278	9625507
WIC	Уик	Уик	gb	58.458889,-3.093056	9629583
MDE	Хосе Мария Кордова	Меделлин	co	6.164444,-75.423056	9629927
HEA	Герат	Герат	af	34.21,62.228333	9630998
MZR	Мазари-Шариф	Мазари-Шариф	af	36.706944,67.209444	9629919
KDH	Кандагар	Кандагар	af	31.505556,65.847778	9631129
EYW	Ки-Уэст	Ки-Уэст	us	24.556111,-81.759556	9631170
AGX	Агатти	Агатти	in	10.823611,72.176111	9628021
BIN	Бамиан	Бамиан	af	34.8,67.816667	9631797
CFG	Сьенфуэгос		cu	22.15,-80.414167	9628528
AGS	Буш-Филд	Огаста	us	33.37,-81.964444	9631777
BHJ	Рудра-Мата	Бхудж	in	23.287778,69.670278	9631929
RAJ	Раджкот	Раджкот	in	22.309167,70.779444	9630285
GWL	Гвалиор	Гвалиор	in	26.293333,78.227778	9631446
JGA	Джамнагар	Джамнагар	in	22.465556,70.0125	9628743
DIU	Диу	Диу	in	20.716667,70.916667	9629472
PBD	Порбандар	Порбандар	in	21.648611,69.657222	9630229
RUP	Рапси	Рапси	in	26.15,89.916667	9627563
RGS	Вильяфрия	Бургос	es	42.3575,-3.620833	9628323
BHU	Бхавнагар	Бхавнагар	in	21.752222,72.185278	9631928
VLL	Вальядолид		es	41.706111,-4.851944	9630667
LEN	Леон	Леон	es	42.588889,-5.655556	9628866
TOE	Тозёр	Тозеер	tn	33.939722,8.110556	9626243
SLM	Матакан	Саламанка	es	40.952222,-5.501944	9629227
GRO	Жирона - Коста-Брава	Жирона	es	41.900833,2.760556	9624902
AZR	Адрар		dz	27.8375,-0.186389	9631859
ELU	Гемар	Эль-Уед	dz	33.511389,6.776667	9630812
TMR	Агуемар	Таманрассет	dz	22.811389,5.451111	9632390
DJG	Инедбиренн	Джанет	dz	24.292778,9.4525	9624583
HME	Уэд-Ирара	Хасси-Месауд	dz	31.673056,6.140556	9625054
TMX	Тимимун	Тимимун	dz	29.233333,0.283333	9630598
BLJ	Батна	Батна	dz	35.752222,6.308611	9628088
OGX	Аин Бейда	Уаргла	dz	31.917222,5.412778	9627097
VVZ	Иллизи	Иллизи	dz	26.723611,8.622778	9625210
TEE	Тбесса	Тбесса	dz	35.431667,8.120833	9630567
GHA	Нумерат	Гардайя	dz	32.384167,3.794167	9630923
EBH	Эль-Баяд	Эль-Баяд	dz	33.7208333333,1.09138888889	9636869
KRY	Карамай	Карамай	cn	45.571389,84.894167	9625403
KCA	Куча	Куча	cn	41.718056,82.986667	9631230
KRL	Корла	Корла	cn	41.699167,86.130278	9631209
TCG	Таченг	Таченг	cn	46.672778,83.341111	9632386
AKU	Аксу	Аксу	cn	41.262778,80.291944	9629695
HMI	Хами	Хами	cn	42.483333,93.505556	9625038
BPL	Боле		cn	44.895,82.2005555556	9637603
DUR	Дурбан	Дурбан	za	-29.97,30.950556	9635214
YIN	Инин	Инин	cn	43.955278,81.328889	9631717
HOF	Алахса	Эль-Хуфуф	sa	25.285278,49.485278	9631873
MUX	Мултан	Мултан	pk	30.203333,71.419167	9630017
AAT	Алтай	Алтай	cn	47.756944,88.073889	9626799
CGP	Патенга	Читтагонг	bd	22.249722,91.813333	9629851
HRI	Хамбантота	Хамбантота	lk	6.28388888889,81.1238888889	9800989
UET	Кветта	Куетта	pk	30.251389,66.937778	9629200
PNZ	Петролина Интернэшинл	Петролина	br	-9.3625,-40.569167	9627205
REC	Ресифи	Ресифи	br	-8.126667,-34.923056	9627450
AEP	Хорхе Ньюбери	Буэнос-Айрес	ar	-34.558889,-58.416389	9629805
FOR	Пинто Мартинс	Форталеза	br	-3.776389,-38.5325	9629553
AJU	Аракажу	Аракажу	br	-10.983889,-37.070278	9631748
BEL	Вал-Де-Канс	Белен	br	-1.379167,-48.476389	9628116
OAI	Баграм		af	34.946389,69.265	9635040
NAT	Августо Северо	Натал	br	-5.911389,-35.247778	9630054
CWB	Афонсо Пена	Куритиба	br	-25.528611,-49.175833	9632130
CNF	Танкредо-Невас	Белу-Оризонти	br	-19.633889,-43.968889	9628133
RAO	Лейте Лопес	Рибейран-Прету	br	-21.134167,-47.774167	9627480
POA	Салгадо Фило	Порту-Алегри	br	-29.994444,-51.171389	9627330
JIB	Амбули	Джибути	dj	11.547222,43.159444	9631368
